feature,n,sorting policy,mean_forum,ci_lower,ci_upper,median_rank,rank_iqr,p_rank_1,p_rank_top3
smog,10,pin-pred-lr_rt,0.04837832305929328,0.041477356322737705,0.0554023164870691,36.0,2.0,0.0,0.0
smog,10,pin-pred-xgb_pinned_rh,0.1654668606444548,0.16025692441761044,0.1704539962830836,8.0,0.0,0.0,0.0
smog,10,pin-pred-xgb_pinned_rl,0.16691786207224868,0.16173625347110823,0.17200177732426314,7.0,1.0,0.0,0.0
smog,10,pin-pred-xgb_pinned_rt,0.049376150393366985,0.04247283233029769,0.05668443965290855,35.0,2.0,0.0,0.0
smog,10,pin-pred-xgb_rh,0.16736520166058327,0.16204117430783985,0.17258627317632827,6.0,1.0,0.0,0.0
smog,10,pin-pred-xgb_rl,0.1688347087268643,0.16355614358876944,0.17391245177823056,5.0,0.0,0.0,0.0
smog,10,pin-pred-xgb_rt,0.054150492968475114,0.04758675673842415,0.06140602628009693,33.0,1.0,0.0,0.0
smog,10,pos-abs_pinned_rh,0.11427982473261193,0.10848142176822877,0.12002844613955053,17.0,0.0,0.0,0.0
smog,10,pos-abs_pinned_rl,0.10737922684596052,0.10156800494625579,0.11302853961910955,20.0,1.0,0.0,0.0
smog,10,pos-abs_pinned_rt,0.022303554407030798,0.015177228037413247,0.029615545520130723,46.0,2.0,0.0,0.0
smog,10,pos-abs_rh,0.10957634122484355,0.10356316594522905,0.11554006876026059,19.0,0.0,0.0,0.0
smog,10,pos-abs_rl,0.10188659774782395,0.09606189669191081,0.10751600810706669,23.0,1.0,0.0,0.0
smog,10,pos-abs_rt,0.011678065332078049,0.004951358886794027,0.01922764157963341,51.0,2.25,0.0,0.0
smog,10,pos-rel_pinned_rh,0.11281991159776225,0.10683668194255654,0.11867067977183343,18.0,0.0,0.0,0.0
smog,10,pos-rel_pinned_rl,0.10523576164743564,0.09938982806733322,0.11125908825536054,22.0,0.0,0.0,0.0
smog,10,pos-rel_pinned_rt,0.020600339158108542,0.013672851253513935,0.027801491410486844,47.0,1.0,0.0,0.0
smog,10,pos-rel_rh,0.1070515970810924,0.10092778194105086,0.11319231093630927,21.0,1.0,0.0,0.0
smog,10,pos-rel_rl,0.09868808335956686,0.09264691657621164,0.10443121311841119,25.0,1.0,0.0,0.0
smog,10,pos-rel_rt,0.009763718360160928,0.0028569118303737465,0.01708937631133105,53.0,2.0,0.0,0.0
smog,10,pred-nb_pinned_rh,0.22635177869844317,0.2205553353247777,0.23269963281985614,4.0,0.0,0.0,0.127
smog,10,pred-nb_pinned_rl,0.22645918421585728,0.2206206541631763,0.23288020259066608,3.0,0.0,0.0,0.873
smog,10,pred-nb_pinned_rt,0.07076076034125707,0.06351440568536669,0.07816165685170705,31.0,1.0,0.0,0.0
smog,10,pred-nb_rh,0.23646430340547686,0.2307922167995196,0.2423729346833312,2.0,0.0,0.119,1.0
smog,10,pred-nb_rl,0.23657237155258123,0.23090673517209942,0.242471721331445,1.0,0.0,0.881,1.0
smog,10,pred-nb_rt,0.08668647305097811,0.07962294672074761,0.09338178555534572,26.0,0.0,0.0,0.0
smog,10,pred-xgb_pinned_rh,0.15924337717051823,0.1539366799172856,0.16479408140660737,11.0,2.0,0.0,0.0
smog,10,pred-xgb_pinned_rl,0.15943089122932042,0.1542384768772895,0.16492621915444913,11.0,2.0,0.0,0.0
smog,10,pred-xgb_pinned_rt,0.0387054914957642,0.03179366931982833,0.04527473590796989,39.0,0.25,0.0,0.0
smog,10,pred-xgb_rh,0.15956640544614686,0.1540229709106689,0.16504310015172263,10.0,2.0,0.0,0.0
smog,10,pred-xgb_rl,0.15976291450507246,0.15426974106391889,0.16526723856298162,10.0,2.0,0.0,0.0
smog,10,pred-xgb_rt,0.031784880215728485,0.024121637088126653,0.038799517682559875,42.0,2.0,0.0,0.0
smog,10,random_pinned_rh,0.07217060734567844,0.06516660778589538,0.0784684791729073,30.0,1.0,0.0,0.0
smog,10,random_pinned_rl,0.028881125960247354,0.02232450410625033,0.036233826127780665,44.0,1.0,0.0,0.0
smog,10,random_pinned_rt,0.006228679154461189,-0.0009761105160179403,0.013417949234389985,55.0,2.0,0.0,0.0
smog,10,random_rh,0.021506167200153394,0.015081811304953199,0.027910624657584596,47.0,3.0,0.0,0.0
smog,10,random_rl,-0.04828604208212546,-0.05530654971702193,-0.04104885516319745,62.0,1.0,0.0,0.0
smog,10,random_rt,-0.02781473778172863,-0.035398364632781815,-0.019970080977023744,58.0,1.0,0.0,0.0
smog,10,rev-chron_pinned_rh,0.07605018263554274,0.06947289890607705,0.08261919382528486,29.0,1.0,0.0,0.0
smog,10,rev-chron_pinned_rl,0.017954168432116946,0.010396949530112654,0.025269801758476488,49.0,1.0,0.0,0.0
smog,10,rev-chron_pinned_rt,0.021762113615521397,0.014799514071041683,0.028468977097929615,46.0,3.0,0.0,0.0
smog,10,rev-chron_rh,0.035094391122957244,0.02841724945183066,0.041626465441862416,40.0,1.0,0.0,0.0
smog,10,rev-chron_rl,-0.05689249738976742,-0.06412014177421013,-0.048760341450462985,63.0,0.0,0.0,0.0
smog,10,rev-chron_rt,0.010605523169959594,0.0033725136001568038,0.017724164084398388,52.0,2.0,0.0,0.0
lexdiv,N,chron_pinned_rh,0.10756361040866125,0.10419540972180107,0.11104692023885901,38.0,1.0,0.0,0.0
lexdiv,N,chron_pinned_rl,-0.03960893703853458,-0.04369565952370597,-0.03533689462819591,63.0,1.0,0.0,0.0
lexdiv,N,chron_pinned_rt,-0.0336925726857613,-0.03744122962477142,-0.029776429687722202,61.0,0.0,0.0,0.0
lexdiv,N,chron_rh,0.10238688101326017,0.09898412046998972,0.10578020626089474,40.0,0.0,0.0,0.0
lexdiv,N,chron_rl,-0.048741716754511014,-0.052856690439209014,-0.04442589863025936,64.0,1.0,0.0,0.0
lexdiv,N,chron_rt,-0.049809247397618286,-0.05357995945286106,-0.046073414036094176,65.0,1.0,0.0,0.0
lexdiv,N,least-neg-abs_pinned_rh,0.11191598354256796,0.10819264077442599,0.11552326918042155,35.0,2.0,0.0,0.0
lexdiv,N,least-neg-abs_pinned_rl,-0.03738685208271419,-0.04142122736175567,-0.033780398413760994,62.0,1.0,0.0,0.0
lexdiv,N,least-neg-abs_pinned_rt,-0.009987055451535767,-0.013887660922011671,-0.005986034986737972,59.0,0.0,0.0,0.0
lexdiv,N,least-neg-abs_rh,0.10744130320698426,0.10370299448205812,0.11096028297028278,39.0,1.0,0.0,0.0
lexdiv,N,least-neg-abs_rl,-0.05052699222638488,-0.0550287393854566,-0.046851736699466996,66.0,2.0,0.0,0.0
lexdiv,N,least-neg-abs_rt,-0.02766479734072551,-0.03184285967394313,-0.02351433612598225,60.0,0.0,0.0,0.0
lexdiv,N,neg-abs_pinned_rh,0.13169635712122937,0.12806293276749967,0.1352904932537548,25.0,1.0,0.0,0.0
lexdiv,N,neg-abs_pinned_rl,0.12246280536162131,0.11929376518921825,0.12591929577900043,30.0,0.0,0.0,0.0
lexdiv,N,neg-abs_pinned_rt,0.051177392979360366,0.047120158619330166,0.055268234471140494,50.0,0.0,0.0,0.0
lexdiv,N,neg-abs_rh,0.12979139762506647,0.12616669286430832,0.1334137173855679,26.0,0.0,0.0,0.0
lexdiv,N,neg-abs_rl,0.11908697137340846,0.11585929121112554,0.12254110417479719,32.0,2.0,0.0,0.0
lexdiv,N,neg-abs_rt,0.04350132375540033,0.039510104536570674,0.04749453218628889,53.0,1.0,0.0,0.0
lexdiv,N,pin-pred-lr_pinned_rh,0.15787088239246239,0.15435688457877308,0.1615934362261376,17.0,0.0,0.0,0.0
lexdiv,N,pin-pred-lr_pinned_rl,0.24052730613102313,0.2371014641983045,0.2437767672255582,5.0,1.0,0.0,0.059
lexdiv,N,pin-pred-lr_pinned_rt,0.11152281210070909,0.10749835783696829,0.11556858282640407,36.0,2.0,0.0,0.0
lexdiv,N,pin-pred-lr_rh,0.15782711292742732,0.1543425506138985,0.16155662994490705,18.0,0.0,0.0,0.0
lexdiv,N,pin-pred-lr_rl,0.24046942487465445,0.23703563674899303,0.2437681988200011,6.0,1.0,0.0,0.004
lexdiv,N,pin-pred-lr_rt,0.11179225732031335,0.10783410743102702,0.11599075457903259,36.0,2.0,0.0,0.0
lexdiv,N,pin-pred-xgb_pinned_rh,0.1679071863364101,0.16424756952628652,0.17181641673033599,11.0,1.0,0.0,0.0
lexdiv,N,pin-pred-xgb_pinned_rl,0.36772825769959,0.3641264555812146,0.37135309928427157,1.0,1.0,0.591,1.0
lexdiv,N,pin-pred-xgb_pinned_rt,0.14344793556658303,0.13951383361506747,0.14776947551862232,20.0,0.0,0.0,0.0
lexdiv,N,pin-pred-xgb_rh,0.16789790089431364,0.16424893451581493,0.17181518106406599,12.0,1.0,0.0,0.0
lexdiv,N,pin-pred-xgb_rl,0.3677198751183159,0.36409765269486216,0.3713723288464447,2.0,1.0,0.409,1.0
lexdiv,N,pin-pred-xgb_rt,0.14379678194158013,0.13985006840398673,0.14812636866546122,19.0,0.0,0.0,0.0
lexdiv,N,pos-abs_pinned_rh,0.13754991258423996,0.1342276770109351,0.14111069392014727,21.0,0.0,0.0,0.0
lexdiv,N,pos-abs_pinned_rl,0.16165899156646374,0.15814946939433963,0.16549367138196633,13.0,2.0,0.0,0.0
lexdiv,N,pos-abs_pinned_rt,0.05760379773357953,0.05357747229399888,0.06152692082601741,48.0,0.0,0.0,0.0
lexdiv,N,pos-abs_rh,0.13682605687039537,0.13350104190137435,0.140328246407114,22.0,0.0,0.0,0.0
lexdiv,N,pos-abs_rl,0.16062870405510427,0.15706524806061953,0.16455188680680308,16.0,2.0,0.0,0.0
lexdiv,N,pos-abs_rt,0.05455518547894002,0.05051221117787065,0.05844723254431454,49.0,0.0,0.0,0.0
lexdiv,N,pos-rel_pinned_rh,0.1328734484344548,0.12945142578240765,0.13643923142961228,23.0,0.0,0.0,0.0
lexdiv,N,pos-rel_pinned_rl,0.09939739177443664,0.09556779131148083,0.10305277261751325,41.0,0.0,0.0,0.0
lexdiv,N,pos-rel_pinned_rt,0.044246818282775914,0.04025498288557495,0.04833492852041485,52.0,1.0,0.0,0.0
lexdiv,N,pos-rel_rh,0.131859274280305,0.12841343378358303,0.1354705088285927,25.0,1.0,0.0,0.0
lexdiv,N,pos-rel_rl,0.09710185847082428,0.0933601753206996,0.10071893821240165,42.0,0.0,0.0,0.0
lexdiv,N,pos-rel_rt,0.039604465904705496,0.03539874133450198,0.04374837139337587,54.0,0.0,0.0,0.0
lexdiv,N,pred-nb_pinned_rh,0.17689007554270272,0.17323135036044324,0.18071182566508245,10.0,0.0,0.0,0.0
lexdiv,N,pred-nb_pinned_rl,0.2430350038914115,0.23830888611034368,0.2477846247882563,4.0,0.0,0.0,0.0
lexdiv,N,pred-nb_pinned_rt,0.12664918955413818,0.12296334946873108,0.13089546624610707,28.0,1.0,0.0,0.0
lexdiv,N,pred-nb_rh,0.17730571332922512,0.17365087453117545,0.18111039365333903,9.0,0.0,0.0,0.0
lexdiv,N,pred-nb_rl,0.24345037151096,0.23869168849289327,0.2481941067034189,3.0,0.0,0.0,0.937
lexdiv,N,pred-nb_rt,0.12755063677834455,0.12370193097602891,0.13174026548944176,27.0,1.0,0.0,0.0
lexdiv,N,pred-xgb_pinned_rh,0.16100399837668752,0.1574900572784339,0.16462571672285023,14.0,2.0,0.0,0.0
lexdiv,N,pred-xgb_pinned_rl,0.23943829407701117,0.2351541823104493,0.24409829192277388,7.0,2.0,0.0,0.0
lexdiv,N,pred-xgb_pinned_rt,0.0819997564855768,0.07768196988846476,0.08649225086827182,43.0,0.0,0.0,0.0
lexdiv,N,pred-xgb_rh,0.16069815446788277,0.15718944641088808,0.1642659533720462,15.0,2.0,0.0,0.0
lexdiv,N,pred-xgb_rl,0.23865321874259046,0.23427146361293286,0.24322108982288618,8.0,0.0,0.0,0.0
lexdiv,N,pred-xgb_rt,0.07946539385561777,0.07516455776799805,0.0840082367627209,44.0,0.0,0.0,0.0
lexdiv,N,random_pinned_rh,0.11859967752483608,0.11498752113067787,0.12194095246040008,33.0,1.0,0.0,0.0
lexdiv,N,random_pinned_rl,0.011633711869608149,0.009242546080825224,0.014057679542977061,56.0,0.0,0.0,0.0
lexdiv,N,random_pinned_rt,0.019896859069169718,0.016234477589231876,0.023774902474856172,55.0,0.0,0.0,0.0
lexdiv,N,random_rh,0.11342620997554356,0.10993370028150665,0.11692046471476646,34.0,2.0,0.0,0.0
lexdiv,N,random_rl,-0.0020870549276302986,-0.004647026561728139,0.0003991522886332229,58.0,0.0,0.0,0.0
lexdiv,N,random_rt,0.007703096812143436,0.004214386113578273,0.01145486191516908,57.0,0.0,0.0,0.0
lexdiv,N,rev-chron_pinned_rh,0.1251796876896716,0.12144254774920184,0.12866138363005966,29.0,2.0,0.0,0.0
lexdiv,N,rev-chron_pinned_rl,0.06461246231767054,0.060228290413122776,0.06857607241995779,46.0,0.0,0.0,0.0
lexdiv,N,rev-chron_pinned_rt,0.07401275589578729,0.07012372382002574,0.07805123872585328,45.0,0.0,0.0,0.0
lexdiv,N,rev-chron_rh,0.12025227584015749,0.11659619615496956,0.12369082519910188,31.0,1.0,0.0,0.0
lexdiv,N,rev-chron_rl,0.04885515649448784,0.044540512712935666,0.052947814205364,51.0,0.0,0.0,0.0
lexdiv,N,rev-chron_rt,0.062375788072628405,0.058268610142987336,0.06621726692724796,47.0,0.0,0.0,0.0
sentcomp,N,chron_pinned_rh,-0.0048312553295886355,-0.008011569915798154,-0.0016173119679676188,21.0,2.0,0.0,0.0
sentcomp,N,chron_pinned_rl,0.01772883789120928,0.014434202065293177,0.020856718003348533,5.0,0.0,0.0,0.0
sentcomp,N,chron_pinned_rt,0.007299901066371656,0.004037438139554004,0.010701027762205537,10.0,2.25,0.0,0.0
sentcomp,N,chron_rh,-0.0045996878136536625,-0.007819509710249698,-0.0014057077441385715,20.0,2.0,0.0,0.0
sentcomp,N,chron_rl,0.01803845333788089,0.014706086073255988,0.021181655195195413,4.0,0.0,0.0,0.0
sentcomp,N,chron_rt,0.007797433027628556,0.004715740866987615,0.011134740982766745,9.0,3.0,0.0,0.0
sentcomp,N,least-neg-abs_pinned_rh,-0.001971601522251713,-0.00513129873449111,0.0013462384970647201,16.0,2.0,0.0,0.0
sentcomp,N,least-neg-abs_pinned_rl,0.03259534765555851,0.02943010837239836,0.03565935962642971,3.0,1.0,0.005,1.0
sentcomp,N,least-neg-abs_pinned_rt,-0.026855681235677054,-0.03019951961569904,-0.023247859130467095,52.0,3.0,0.0,0.0
sentcomp,N,least-neg-abs_rh,-0.0013488960267741895,-0.004412987088541339,0.002015918516969963,14.0,3.0,0.0,0.0
sentcomp,N,least-neg-abs_rl,0.033554960111731286,0.030225357973268967,0.03662548229442864,1.0,1.0,0.501,1.0
sentcomp,N,least-neg-abs_rt,0.033455233743378276,0.029912431231010558,0.036760382168234816,2.0,2.0,0.494,1.0
sentcomp,N,neg-abs_pinned_rh,-0.01872442402538658,-0.021884235679858987,-0.015720123563815636,42.0,3.0,0.0,0.0
sentcomp,N,neg-abs_pinned_rl,-0.03893938786810503,-0.042205234249852216,-0.035998956130166605,61.0,0.0,0.0,0.0
sentcomp,N,neg-abs_pinned_rt,-0.032046587336105055,-0.035287404795910776,-0.028552474620499174,57.0,2.0,0.0,0.0
sentcomp,N,neg-abs_rh,-0.019954363385420122,-0.022986717105482658,-0.01700315851805252,45.0,1.0,0.0,0.0
sentcomp,N,neg-abs_rl,-0.04049664805588273,-0.043766471666991866,-0.03756884329312122,62.0,0.0,0.0,0.0
sentcomp,N,neg-abs_rt,-0.03602608024278686,-0.039270869477634474,-0.03247607227833188,60.0,0.0,0.0,0.0
sentcomp,N,pin-pred-lr_pinned_rh,-0.009106904521581478,-0.01259742608027609,-0.0057009517661872995,27.0,4.0,0.0,0.0
sentcomp,N,pin-pred-lr_pinned_rl,-0.017289771306728083,-0.02121189767473902,-0.013456586791822881,39.0,2.0,0.0,0.0
sentcomp,N,pin-pred-lr_pinned_rt,-0.0034995488576023627,-0.0069194825309989326,6.331246877442776e-05,18.0,3.0,0.0,0.0
sentcomp,N,pin-pred-lr_rh,-0.009027198008839733,-0.012532727812316551,-0.005657493212911218,26.0,4.0,0.0,0.0
sentcomp,N,pin-pred-lr_rl,-0.017215588456338343,-0.02110275647601591,-0.013442960914280135,39.0,2.0,0.0,0.0
sentcomp,N,pin-pred-lr_rt,-0.0031697134512845455,-0.006682337460505052,0.00038082341091291293,17.0,3.25,0.0,0.0
sentcomp,N,pin-pred-xgb_pinned_rh,-0.018864335068905606,-0.022180616117179294,-0.015482422997013376,43.0,2.0,0.0,0.0
sentcomp,N,pin-pred-xgb_pinned_rl,-0.05341819286010743,-0.057499811011107224,-0.049102138263160754,66.0,0.0,0.0,0.0
sentcomp,N,pin-pred-xgb_pinned_rt,-0.03265109106858301,-0.03603687987901728,-0.029360685253611712,59.0,1.0,0.0,0.0
sentcomp,N,pin-pred-xgb_rh,-0.018715788690164846,-0.02201874064889953,-0.01535499150927975,42.0,2.0,0.0,0.0
sentcomp,N,pin-pred-xgb_rl,-0.05327126890342871,-0.057436871627045985,-0.04893894245375275,65.0,0.0,0.0,0.0
sentcomp,N,pin-pred-xgb_rt,-0.03216522314502858,-0.035548593531376675,-0.028864989143197118,57.0,1.0,0.0,0.0
sentcomp,N,pos-abs_pinned_rh,-0.014092248581406555,-0.01756269655622726,-0.010705190397821225,34.0,2.0,0.0,0.0
sentcomp,N,pos-abs_pinned_rl,-0.014680259415723085,-0.018407747415928304,-0.011134072634314228,36.0,2.0,0.0,0.0
sentcomp,N,pos-abs_pinned_rt,-0.008876228603416442,-0.012440426699442014,-0.005244612255011869,26.0,7.0,0.0,0.0
sentcomp,N,pos-abs_rh,-0.014313748757996174,-0.01775273434983357,-0.010925114088555767,35.0,2.0,0.0,0.0
sentcomp,N,pos-abs_rl,-0.014986033886642686,-0.018821880207092165,-0.011410834172222052,37.0,2.0,0.0,0.0
sentcomp,N,pos-abs_rt,-0.008848943806220722,-0.012331372115640258,-0.005216511361441191,26.0,7.0,0.0,0.0
sentcomp,N,pos-rel_pinned_rh,-0.010556228983146513,-0.014076740077427059,-0.007155580988619119,31.0,3.0,0.0,0.0
sentcomp,N,pos-rel_pinned_rl,0.007951061721575307,0.004067208770113914,0.01151447059967505,9.0,2.0,0.0,0.0
sentcomp,N,pos-rel_pinned_rt,0.008886446653653594,0.004918266412653308,0.01257801854798736,7.0,2.0,0.0,0.0
sentcomp,N,pos-rel_rh,-0.010665787435648113,-0.014151802537303287,-0.007275082073357489,32.0,3.0,0.0,0.0
sentcomp,N,pos-rel_rl,0.00788087945982496,0.003994425093752775,0.01137231848991948,9.0,3.0,0.0,0.0
sentcomp,N,pos-rel_rt,0.009647276145803393,0.005774883436660889,0.013227777213026023,6.0,2.0,0.0,0.0
sentcomp,N,pred-nb_pinned_rh,-0.02767282174993393,-0.030957343454821575,-0.02448856655718652,53.0,1.0,0.0,0.0
sentcomp,N,pred-nb_pinned_rl,-0.028493340986256173,-0.0323302930420608,-0.024909161773904988,55.0,1.0,0.0,0.0
sentcomp,N,pred-nb_pinned_rt,-0.04250876479282516,-0.04629875325533464,-0.03845847629020166,63.0,0.0,0.0,0.0
sentcomp,N,pred-nb_rh,-0.027956551667559244,-0.031189998740428285,-0.024780417522686716,54.0,1.0,0.0,0.0
sentcomp,N,pred-nb_rl,-0.02877708472291241,-0.03260343657579723,-0.02514163188316912,56.0,1.0,0.0,0.0
sentcomp,N,pred-nb_rt,-0.04349082179871879,-0.04728651059157074,-0.03946257006048012,64.0,0.0,0.0,0.0
sentcomp,N,pred-xgb_pinned_rh,-0.02441569462583872,-0.02777399437635324,-0.020940337479038087,50.0,2.0,0.0,0.0
sentcomp,N,pred-xgb_pinned_rl,-0.022534331347543814,-0.026666524833201026,-0.018658234034103337,48.0,2.0,0.0,0.0
sentcomp,N,pred-xgb_pinned_rt,-0.022554699112359848,-0.02579850524741773,-0.019011051577699153,47.0,3.0,0.0,0.0
sentcomp,N,pred-xgb_rh,-0.024505729639100714,-0.027849047978137947,-0.021056454600258585,51.0,1.0,0.0,0.0
sentcomp,N,pred-xgb_rl,-0.02261688615364087,-0.026803092070509474,-0.018674138608022986,48.0,2.0,0.0,0.0
sentcomp,N,pred-xgb_rt,-0.022370472206634455,-0.02560734892071961,-0.018779826963223067,47.0,3.0,0.0,0.0
sentcomp,N,random_pinned_rh,-0.00790243603915277,-0.011078109262414806,-0.004679476096865823,23.0,2.0,0.0,0.0
sentcomp,N,random_pinned_rl,0.001109711532570886,-0.0019344133574640552,0.004125631900197987,12.0,1.0,0.0,0.0
sentcomp,N,random_pinned_rt,-0.0027210799508739663,-0.005981825335873415,0.0006170134969353446,17.0,4.0,0.0,0.0
sentcomp,N,random_rh,-0.008443533090357473,-0.01173432798962656,-0.005377011598597527,25.0,3.0,0.0,0.0
sentcomp,N,random_rl,-0.0003372922882277482,-0.003490753505798491,0.0027925472224504602,13.0,2.0,0.0,0.0
sentcomp,N,random_rt,-0.0021581957232303666,-0.005766660023150272,0.0008477334697644942,16.0,4.0,0.0,0.0
sentcomp,N,rev-chron_pinned_rh,-0.009859735842907396,-0.013040096544734592,-0.006680948339771514,29.0,3.0,0.0,0.0
sentcomp,N,rev-chron_pinned_rl,-0.017475400991357703,-0.020495155582811554,-0.014188114412034766,40.0,5.0,0.0,0.0
sentcomp,N,rev-chron_pinned_rt,-0.009609786176240327,-0.012716786630800543,-0.00630915557062322,28.0,7.0,0.0,0.0
sentcomp,N,rev-chron_rh,-0.009917734967589945,-0.01313527921325105,-0.006766032403293469,29.0,3.0,0.0,0.0
sentcomp,N,rev-chron_rl,-0.018069807397333458,-0.021212090151692623,-0.01474436270601798,41.0,5.0,0.0,0.0
sentcomp,N,rev-chron_rt,-0.009551280751683813,-0.012742101622628297,-0.006279251177196503,28.0,8.0,0.0,0.0
sim,N,chron_pinned_rh,0.24292277107369173,0.23900863432901823,0.24665569343630026,28.0,3.0,0.0,0.0
sim,N,chron_pinned_rl,0.07384464066390338,0.06960893856387938,0.07779565964337645,38.0,0.0,0.0,0.0
sim,N,chron_pinned_rt,-0.03752989369477343,-0.04179450588539012,-0.033526033070376514,53.0,2.0,0.0,0.0
sim,N,chron_rh,0.2410151592372778,0.23705811628674006,0.24482937132662125,30.0,0.0,0.0,0.0
sim,N,chron_rl,0.06839881640937859,0.06415014946399844,0.07244273718603328,39.0,0.0,0.0,0.0
sim,N,chron_rt,-0.03775121388633813,-0.04208151848419512,-0.03361549280133779,54.0,3.0,0.0,0.0
sim,N,least-neg-abs_pinned_rh,0.2449900802829878,0.2411175786126278,0.24865496796051423,22.0,1.0,0.0,0.0
sim,N,least-neg-abs_pinned_rl,-0.027062163577859514,-0.03161313469461877,-0.02274677571571436,50.0,0.0,0.0,0.0
sim,N,least-neg-abs_pinned_rt,-0.07762448637308382,-0.08231261207859057,-0.07300258968137346,64.0,0.0,0.0,0.0
sim,N,least-neg-abs_rh,0.24366567930804092,0.23978593871537768,0.24729638656287012,26.0,3.0,0.0,0.0
sim,N,least-neg-abs_rl,-0.03731039040698077,-0.04181702041586352,-0.03296151848171278,53.0,4.0,0.0,0.0
sim,N,least-neg-abs_rt,0.09029732753884571,0.08539744754547143,0.09514076441557534,37.0,0.0,0.0,0.0
sim,N,neg-abs_pinned_rh,0.24415188086448736,0.24033621682951992,0.24755193488873778,24.0,2.0,0.0,0.0
sim,N,neg-abs_pinned_rl,0.11117625161820813,0.106802572019408,0.11548754542684987,35.0,0.0,0.0,0.0
sim,N,neg-abs_pinned_rt,-0.06083078081883182,-0.06578745399058432,-0.055678394855240745,61.0,0.0,0.0,0.0
sim,N,neg-abs_rh,0.24295419143037278,0.23909155890349998,0.24636746637678877,28.0,2.0,0.0,0.0
sim,N,neg-abs_rl,0.10789862184275684,0.10352624596401512,0.11217046449857777,36.0,0.0,0.0,0.0
sim,N,neg-abs_rt,-0.06789330521337303,-0.07283999192721698,-0.06298898159389103,62.0,1.0,0.0,0.0
sim,N,pin-pred-lr_pinned_rh,0.25833010241256743,0.2545490727795012,0.2618573556147392,13.0,1.0,0.0,0.0
sim,N,pin-pred-lr_pinned_rl,0.2726072111659386,0.26860327664508754,0.27630438372790617,7.0,1.0,0.0,0.0
sim,N,pin-pred-lr_pinned_rt,-0.037148126725726344,-0.041836584876391684,-0.0322900813717778,53.0,2.0,0.0,0.0
sim,N,pin-pred-lr_rh,0.2583155014352289,0.2545424597417741,0.2618160317910879,14.0,1.0,0.0,0.0
sim,N,pin-pred-lr_rl,0.2725805278835875,0.26859460655011747,0.27625317526740056,8.0,1.0,0.0,0.0
sim,N,pin-pred-lr_rt,-0.03709541203178652,-0.041960714482862475,-0.03225722485647201,53.0,2.0,0.0,0.0
sim,N,pin-pred-xgb_pinned_rh,0.25615308492125705,0.252633519412996,0.2594924638512852,16.0,1.0,0.0,0.0
sim,N,pin-pred-xgb_pinned_rl,0.3439783913743581,0.33958767603590007,0.34813684020663543,4.0,1.0,0.01,0.345
sim,N,pin-pred-xgb_pinned_rt,-0.052261347067799745,-0.056832161164201915,-0.04765354899106759,60.0,1.0,0.0,0.0
sim,N,pin-pred-xgb_rh,0.2561739566488402,0.252635548608431,0.25948974111884027,15.0,1.0,0.0,0.0
sim,N,pin-pred-xgb_rl,0.344000607121328,0.33954941829059265,0.3481515077009497,3.0,1.0,0.046,0.72
sim,N,pin-pred-xgb_rt,-0.051233927358842975,-0.0557335099019595,-0.04652425232317576,58.0,2.0,0.0,0.0
sim,N,pos-abs_pinned_rh,0.25399034539903503,0.2502765029771249,0.2577380217471379,17.0,1.0,0.0,0.0
sim,N,pos-abs_pinned_rl,0.21503728389403376,0.2106744267001449,0.2194742343139807,31.0,0.0,0.0,0.0
sim,N,pos-abs_pinned_rt,-0.021426790597400127,-0.025954954286345835,-0.016304710319910792,48.0,0.0,0.0,0.0
sim,N,pos-abs_rh,0.2537392207645011,0.24998568064460233,0.2575303632749786,19.0,1.0,0.0,0.0
sim,N,pos-abs_rl,0.21442202588292156,0.20998466480255495,0.21886709041326396,32.0,0.0,0.0,0.0
sim,N,pos-abs_rt,-0.022945859159731814,-0.0274160794861393,-0.01768981223643869,49.0,0.0,0.0,0.0
sim,N,pos-rel_pinned_rh,0.2539040820639274,0.25017396816770576,0.25776298356932065,18.0,1.0,0.0,0.0
sim,N,pos-rel_pinned_rl,0.1424432337556373,0.13809635003483997,0.14675302481685826,33.0,0.0,0.0,0.0
sim,N,pos-rel_pinned_rt,0.034952691643814454,0.030140876466438173,0.03993449313404007,43.0,0.0,0.0,0.0
sim,N,pos-rel_rh,0.2536592171497173,0.2499419735565899,0.25749162467948944,20.0,1.0,0.0,0.0
sim,N,pos-rel_rl,0.14079779211909088,0.1363540823223055,0.1450533844749067,34.0,0.0,0.0,0.0
sim,N,pos-rel_rt,0.0364853626057734,0.031676138859792646,0.04148044715729287,42.0,0.0,0.0,0.0
sim,N,pred-nb_pinned_rh,0.26976262707660337,0.2663103960994649,0.2732008127864436,10.0,0.0,0.0,0.0
sim,N,pred-nb_pinned_rl,0.34673358016490696,0.3427402814646874,0.3504367590591825,2.0,0.0,0.0,0.935
sim,N,pred-nb_pinned_rt,-0.08655629618812119,-0.09137062436953161,-0.08159014653228486,65.0,0.0,0.0,0.0
sim,N,pred-nb_rh,0.26993655579629394,0.2664855026103018,0.2733818832560252,9.0,0.0,0.0,0.0
sim,N,pred-nb_rl,0.346907770834475,0.34291274915332015,0.3506384691125695,1.0,0.0,0.944,1.0
sim,N,pred-nb_rt,-0.08703615951292236,-0.09171206708318413,-0.08198911463433717,66.0,0.0,0.0,0.0
sim,N,pred-xgb_pinned_rh,0.2650349550718445,0.261381709383008,0.2685063303589271,11.0,0.0,0.0,0.0
